Gene,Description,Symbol,MeanExpression,log2FoldChange(WS/DS),padj,log2FC
LOC112053450,uncharacterized protein LOC112053450,LOC112053450,160.3403092,0.710117594,0.005167995,-0.710117594
LOC112048578,E3 ubiquitin-protein ligase NRDP1 isoform X1,elgi,645.4846517,1.402205459,0.005177931,-1.402205459
LOC112056012,NA,NA,41.6018231,-0.970085868,0.005177931,0.970085868
LOC112043091,phospholipase A1-like,CG13282,975.1234525,2.213189855,0.005178428,-2.213189855
LOC112046005,somatomedin-B and thrombospondin type-1 domain-containing protein,CG42339,54.63154312,1.034200563,0.005178428,-1.034200563
LOC112049037,chemosensory protein 6,PebIII,9.026232064,4.786163609,0.005224179,-4.786163609
LOC112048227,transmembrane protein 203-like isoform X2,CG33932,280.2336239,0.617424495,0.005225596,-0.617424495
LOC112046363,ubiquitin-conjugating enzyme E2 J2-like,CG5823,753.6035045,-0.567867232,0.00526088,0.567867232
LOC112053513,laminin subunit beta-1,LanB1,1984.311304,-1.175765634,0.00530191,1.175765634
LOC112046710,ATP-dependent RNA helicase vasa,vas,324.0597046,0.59384396,0.005323882,-0.59384396
LOC112046938,uncharacterized protein LOC112046938,dy,220.8729453,1.288365339,0.005323882,-1.288365339
LOC112049789,uncharacterized protein LOC112049789,beat-Vc,10.87086784,-2.483002552,0.005323882,2.483002552
LOC112046231,facilitated trehalose transporter Tret1-like,CG10960,2268.224402,1.289279672,0.005344436,-1.289279672
LOC112047835,"probable 3',5'-cyclic phosphodiesterase pde-5",Pde6,415.9836871,1.946978629,0.005344436,-1.946978629
LOC112055179,"D-2-hydroxyglutarate dehydrogenase, mitochondrial",D2hgdh,1330.512715,-1.113260923,0.005348095,1.113260923
LOC112047714,uncharacterized protein LOC112047714,LOC112047714,36.03141058,1.089120433,0.005416976,-1.089120433
LOC112058089,putative cuticle protein CPH35,LOC112058089,26665.22715,-1.970438217,0.005416976,1.970438217
LOC112055436,zinc finger protein 84-like,LOC112055436,49.62067462,1.018160143,0.005417582,-1.018160143
LOC112047344,"glutaryl-CoA dehydrogenase, mitochondrial",CG9547,85.69356574,1.092647001,0.005447044,-1.092647001
LOC112058046,uncharacterized protein LOC112058046,LOC112058046,148322.5564,2.656257485,0.005447044,-2.656257485
LOC112051150,homeobox protein PKNOX2-like isoform X1,hth,577.8198986,1.318676176,0.005454728,-1.318676176
LOC112044347,H/ACA ribonucleoprotein complex subunit 3,CG7637,182.7754047,0.628021122,0.005469369,-0.628021122
LOC112055905,alpha-tocopherol transfer protein-like,LOC112055905,4.876746993,4.443876746,0.005515488,-4.443876746
LOC112044014,homeotic protein empty spiracles-like,ems,13.12528477,3.659006595,0.005519725,-3.659006595
LOC112051894,uncharacterized protein LOC112051894,LOC112051894,4183.286581,1.146934677,0.005519725,-1.146934677
LOC112053036,uncharacterized protein LOC112053036 isoform X2,ec,4478.203309,0.538774448,0.005533668,-0.538774448
LOC112044981,ganglioside-induced differentiation-associated protein 1,Gdap1,257.4547126,-0.641859875,0.005535116,0.641859875
LOC112044957,protein sly1 homolog,Slh,2551.657916,-1.447332416,0.005555429,1.447332416
LOC112051700,ragulator complex protein LAMTOR4 homolog,CG14977,416.2434034,-0.4640683,0.005558907,0.4640683
LOC112050158,"protein Skeletor, isoforms B/C",knk,2250.50609,-0.779982912,0.005565469,0.779982912
LOC112048027,selenoprotein S-like,LOC112048027,1245.394561,0.438336047,0.00556626,-0.438336047
LOC112049096,peptidyl-prolyl cis-trans isomerase FKBP1A-like,FK506-bp2,2415.702885,0.518457221,0.005584489,-0.518457221
LOC112058021,protein twisted gastrulation,cv,339.3186293,0.495068163,0.005584489,-0.495068163
LOC112055525,sulfatase-modifying factor 1,CG7049,219.1401629,-0.713507341,0.005585022,0.713507341
LOC112052527,uncharacterized protein LOC112052527,LOC112052527,174.4867976,0.591453362,0.005658188,-0.591453362
LOC112051976,uncharacterized protein LOC112051976,LOC112051976,1722.865014,1.084823353,0.00571552,-1.084823353
LOC112050292,cilia- and flagella-associated protein 206,LOC112050292,18.43656863,-4.552714528,0.005828756,4.552714528
LOC112056109,UBX domain-containing protein 4 isoform X1,LOC112056109,1034.181091,-1.457906337,0.005828756,1.457906337
LOC112042986,HBS1-like protein,HBS1,555.1749234,-0.456157707,0.005844037,0.456157707
LOC112049554,uncharacterized protein LOC112049554,LOC112049554,87.31131,1.229433059,0.005847697,-1.229433059
LOC112046645,DNA ligase 3,lig3,386.8435504,-0.615144214,0.005851755,0.615144214
LOC112058625,titin homolog,LOC112058625,18153.10282,1.399280192,0.005866129,-1.399280192
LOC112043140,NA,NA,5.640601976,4.659257652,0.005919294,-4.659257652
LOC112046832,ral GTPase-activating protein subunit beta,CG34408,1139.55967,-0.650676095,0.005919294,0.650676095
LOC112047601,IQ and AAA domain-containing protein 1-like,CG14183,37.08746445,1.193148716,0.005919819,-1.193148716
LOC112045022,protein numb isoform X1,numb,319.2375913,1.025027283,0.005924813,-1.025027283
LOC112049271,transcriptional enhancer factor TEF-1 isoform X1,sd,2544.110128,0.922745759,0.005924813,-0.922745759
LOC112046489,pupal cuticle protein C1B-like,CG8543,22.55403081,5.402684661,0.005958102,-5.402684661
LOC112055931,transcription factor Adf-1-like,LOC112055931,44.01537246,1.820919491,0.005978236,-1.820919491
LOC112058544,"2',5'-phosphodiesterase 12",CG31759,413.5136591,0.479384351,0.005978236,-0.479384351
LOC112048651,zinc finger HIT domain-containing protein 2,CG31223,89.33105888,1.387578422,0.006002656,-1.387578422
LOC112046843,exosome complex component RRP41,Ski6,64.41635598,1.05493509,0.006003382,-1.05493509
LOC112054863,myotubularin-related protein 5,Sbf,498.8591497,-1.092135226,0.006031196,1.092135226
LOC112049044,26S proteasome non-ATPase regulatory subunit 8,Rpn12,1284.825683,-0.648234356,0.006045575,0.648234356
LOC112057449,multidrug resistance protein homolog 49-like,Mdr65,137.4286499,-3.637223048,0.006049251,3.637223048
LOC112055884,protein kinase C and casein kinase substrate in neurons protein 1 isoform X2,Synd,10670.56613,1.243350029,0.006098762,-1.243350029
LOC112044896,major facilitator superfamily domain-containing protein 6-like,CG15706,42.67135049,-1.171081599,0.006120982,1.171081599
LOC112055134,NA,NA,654.4223032,1.119636353,0.006151144,-1.119636353
LOC112050692,cyclin G,CycG,1322.597762,0.769911511,0.006159465,-0.769911511
LOC112053502,RNA-binding protein 45-like,CG1316,139.6353773,-0.832315747,0.006159465,0.832315747
LOC112054128,prostaglandin reductase 1-like,LOC112054128,60.08966558,-1.09626723,0.00616032,1.09626723
LOC112044866,chitin synthase,kkv,31.25211,-1.669552993,0.006176163,1.669552993
LOC112052975,uncharacterized protein LOC112052975,LOC112052975,7.361665578,4.035488207,0.006210774,-4.035488207
LOC112056218,23 kDa integral membrane protein-like,LOC112056218,1205.014696,-0.35670389,0.006217931,0.35670389
LOC112043921,hemicentin-2 isoform X2,ed,5584.440288,0.78507726,0.006247594,-0.78507726
LOC112056197,zinc finger protein 260-like isoform X2,LOC112056197,161.5662229,1.080420082,0.006295696,-1.080420082
LOC112044284,uncharacterized protein LOC112044284,LOC112044284,84.06721763,-0.924488,0.006325099,0.924488
LOC112057792,Chorion peroxidase,LOC112057792,57.81767167,-3.328007501,0.006344533,3.328007501
LOC112056546,TPAputative cuticle protein,Lcp65Ac,6.279313205,3.76775108,0.006377007,-3.76775108
LOC112049117,uncharacterized protein LOC112049117 isoform X1,qtc,4552.933408,-1.064196395,0.006385925,1.064196395
LOC112047022,facilitated trehalose transporter Tret1-like,CG6484,34.95156608,2.42191287,0.006397987,-2.42191287
LOC112057310,cuticle protein 16.5-like,LOC112057310,21.41441757,2.921021804,0.006464958,-2.921021804
LOC112051515,pupal cuticle protein 20-like,Cpr47Ef,20.25306914,5.929706608,0.006470444,-5.929706608
LOC112056507,uncharacterized protein LOC112056507,LOC112056507,707.7534634,-0.409388487,0.006473135,0.409388487
LOC112047095,hemolin,LOC112047095,154.8044607,-3.002517938,0.006533984,3.002517938
LOC112050757,ecto-NOX disulfide-thiol exchanger 2-like isoform X1,CG10948,267.3083439,0.818082526,0.006533984,-0.818082526
LOC112052395,proteasome subunit beta type-5,Prosbeta5,1524.806182,-0.603581713,0.006533984,0.603581713
LOC112043078,transmembrane protein 127-like,LOC112043078,810.645114,0.455922436,0.006552577,-0.455922436
LOC112056029,secretory carrier-associated membrane protein 1 isoform X1,Scamp,1534.820438,-0.547384412,0.006563242,0.547384412
LOC112049759,coronin-2B-like isoform X1,coro,2834.791462,1.953391654,0.0065743,-1.953391654
LOC112055463,"glucose dehydrogenase [FAD, quinone]-like",CG9518,17.12554439,-2.569273592,0.006574619,2.569273592
LOC112048831,NA,NA,2048.424722,1.62859047,0.006580252,-1.62859047
LOC112048834,formin-like protein 18,Reph,99.89545596,1.850091307,0.006586242,-1.850091307
LOC112052978,carbonic anhydrase 7,CAH9,5.126427103,3.905676255,0.006586242,-3.905676255
LOC112044181,organic cation transporter protein-like,CG7458,263.4949877,1.735693927,0.00661644,-1.735693927
LOC112047560,uncharacterized protein LOC112047560,LOC112047560,155.8779035,1.536392066,0.00661644,-1.536392066
LOC112051255,zinc finger protein OZF-like isoform X1,LOC112051255,134.5567499,0.722474196,0.00661644,-0.722474196
LOC112051537,uncharacterized protein LOC112051537,LOC112051537,73.17458545,-2.745212584,0.00661644,2.745212584
LOC112057433,NA,NA,7.315214987,-5.098619017,0.00661644,5.098619017
LOC112055744,probable maleylacetoacetate isomerase 1,GstZ1,17.79079788,1.844649022,0.006620793,-1.844649022
LOC112049151,NA,NA,6033.794824,1.128699669,0.006635257,-1.128699669
LOC112044581,ATP-binding cassette sub-family G member 1,CG17646,704.7691405,1.030970645,0.006640848,-1.030970645
LOC112055464,macrophage mannose receptor 1-like,LOC112055464,260.1922403,-2.267956036,0.006646171,2.267956036
LOC112051605,solute carrier family 25 member 40-like isoform X1,Shawn,258.391908,1.222830496,0.006654603,-1.222830496
LOC112047632,remodeling and spacing factor 1,CG8677,2098.978277,-0.526005795,0.006663504,0.526005795
LOC112054545,endocuticle structural glycoprotein ABD-5-like,Lcp65Ad,85.18151182,4.098113042,0.006724556,-4.098113042
LOC112045567,uncharacterized protein LOC112045567,LOC112045567,12002.47221,1.852540489,0.00677958,-1.852540489
LOC112043853,protein tilB homolog isoform X4,CG14995,903.0134258,-1.035820893,0.006869851,1.035820893
LOC112044258,protein rolling stone-like,rost,94.4738761,2.079321207,0.006869851,-2.079321207
LOC112044323,exocyst complex component 5,Sec10,274.1374999,-0.564620731,0.006869851,0.564620731
LOC112049146,NA,NA,9.716144092,2.477997657,0.006869851,-2.477997657
LOC112054390,zinc finger protein 62 homolog isoform X2,LOC112054390,615.6415864,0.705166827,0.006901966,-0.705166827
LOC112055101,uncharacterized protein LOC112055101,CG13272,554.9669642,-0.515678648,0.006927275,0.515678648
LOC112051362,uncharacterized protein LOC112051362,LOC112051362,1109.626494,-0.525482231,0.006929581,0.525482231
LOC112051781,"succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial",ScsbetaG,592.4981337,1.049070994,0.00693554,-1.049070994
LOC112055654,sodium channel protein Nach-like,ppk23,17.82946156,2.160839463,0.00693554,-2.160839463
LOC112046351,uncharacterized protein LOC112046351,LOC112046351,239906.7293,-4.172730918,0.006986477,4.172730918
LOC112049654,tau-tubulin kinase 1,Asator,453.9225729,-0.693230693,0.006986477,0.693230693
LOC112050675,atrial natriuretic peptide receptor 2-like,CG31183,7.387389575,-4.162952959,0.006986477,4.162952959
LOC112054123,protein PFF0380w-like isoform X1,LOC112054123,507.9964972,0.41039618,0.006986477,-0.41039618
LOC112058184,cuticle protein 7-like,Cpr66Cb,1117.002418,3.214612096,0.006986477,-3.214612096
LOC112053026,NA,NA,21.4790695,-1.47628325,0.007007481,1.47628325
LOC112047507,ras-related and estrogen-regulated growth inhibitor-like protein,CG8519,40.09642984,-2.877966325,0.007023218,2.877966325
LOC112052365,kinase D-interacting substrate of 220 kDa B isoform X1,CG42672,116.4216574,-0.645346137,0.00703692,0.645346137
LOC112058155,protein misato,mst,198.5542309,-0.524482952,0.00703692,0.524482952
LOC112046008,gonadal protein gdl,gdl,147.1732724,0.835888851,0.007066232,-0.835888851
LOC112045117,probable LIM domain-containing serine/threonine-protein kinase DDB_G0286997 isoform X1,LOC112045117,16.2589127,-3.105425392,0.007085599,3.105425392
LOC112058183,histidine-rich glycoprotein-like,Cpr62Bc,9005.781171,1.480412479,0.007085599,-1.480412479
LOC112046823,bumetanide-sensitive sodium-(potassium)-chloride cotransporter,Ncc69,651.9859468,1.482557666,0.007105347,-1.482557666
LOC112057640,tubulin beta-1 chain,betaTub56D,5370.016747,0.935694895,0.007177593,-0.935694895
LOC112054599,protein vav isoform X1,Vav,157.8812287,-1.318736803,0.007186494,1.318736803
LOC112054751,putative RNA-directed DNA polymerase from transposon BS,LOC112054751,41.11912099,-3.852223639,0.007190879,3.852223639
LOC112054440,"glycerol-3-phosphate dehydrogenase, mitochondrial isoform X2",Gpo1,260.6255192,1.318899058,0.007198305,-1.318899058
LOC112049107,anillin isoform X1,scra,373.995249,-0.937766669,0.007221148,0.937766669
LOC112057644,uncharacterized protein LOC112045769,LOC112057644,13.75997659,7.468720725,0.007224867,-7.468720725
LOC112053291,uncharacterized protein LOC112053291 isoform X3,l(1)G0193,3793.427564,-0.524026368,0.007248318,0.524026368
LOC112048663,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1",small-wing,86.8568253,-0.888237591,0.007274237,0.888237591
LOC112055827,sex peptide receptor-like,CG13229,33.99692176,1.612190693,0.007284069,-1.612190693
LOC112044737,uncharacterized protein LOC112044737,CG5466,260.7280496,-0.619704365,0.007306586,0.619704365
LOC112053281,semaphorin-1A isoform X3,Sema-1a,362.232031,-1.192321945,0.007311754,1.192321945
LOC112050098,oxysterol-binding protein 1,Osbp,298.386087,-0.447421756,0.007314798,0.447421756
LOC112052622,leucine-rich repeats and immunoglobulin-like domains protein 3,lbk,826.1936079,-0.452185558,0.007314798,0.452185558
LOC112055881,myotubularin-related protein 5,Sbf,1390.561251,-0.893212977,0.007314798,0.893212977
LOC112046787,translocon-associated protein subunit alpha,l(1)G0320,3886.715717,-0.62137124,0.007328399,0.62137124
LOC112052508,transmembrane protein 199,CG7071,456.8471182,-0.493643495,0.007328399,0.493643495
LOC112044980,FIT family protein CG10671,Fitm,1051.896059,-0.673612326,0.007371475,0.673612326
LOC112048334,mucin-5AC-like isoform X1,CG3777,11847.52787,1.691743378,0.007385551,-1.691743378
LOC112045256,putative Rho GTPase regulating protein,cv-c,7489.957771,0.860850104,0.007422413,-0.860850104
LOC112049949,myotubularin-related protein 4 isoform X1,CG3632,749.3893109,-0.624161804,0.007426212,0.624161804
LOC112055103,"39S ribosomal protein L48, mitochondrial",mRpL48,137.9498802,0.678120414,0.007430986,-0.678120414
LOC112058220,cuticular protein RR-2 motif 125 precursor,Cpr76Bc,5044.089099,-1.606913595,0.007437258,1.606913595
LOC112050932,gag-like protein,LOC112050932,21.58690829,-2.248958147,0.007488228,2.248958147
LOC112056561,general transcriptional corepressor trfA isoform X1,LOC112056561,504.983185,0.486769902,0.007488228,-0.486769902
LOC112052828,metastasis suppressor protein 1-like isoform X4,mim,246.5352335,1.550724638,0.007511521,-1.550724638
LOC112049925,ubiquitin-conjugating enzyme E2 G1,CG40045,1562.038383,-0.418188784,0.007517347,0.418188784
LOC112056768,long-chain fatty acid transport protein 4-like,Fatp1,266.4166027,-1.884648574,0.007518522,1.884648574
LOC112043150,ubiquitin-conjugating enzyme E2 variant 2,Uev1A,777.1945082,0.471746189,0.007530717,-0.471746189
LOC112056232,neurotactin,Nrt,90.45911272,-1.357215815,0.007566174,1.357215815
LOC112047259,glutamate receptor-interacting protein 1-like,LOC112047259,721.0403267,1.12503718,0.007583888,-1.12503718
LOC112046612,protein arginine N-methyltransferase 5,csul,312.2287182,0.596615617,0.007602071,-0.596615617
LOC112043130,NA,NA,12.68134376,2.865682725,0.007609317,-2.865682725
LOC112055427,annexin B10 isoform X1,AnxB10,995.9787942,-0.767151353,0.007609317,0.767151353
LOC112046496,Protein asteroid,LOC112046496,7.689864783,2.771446631,0.007716436,-2.771446631
LOC112054370,piggyBac transposable element-derived protein 4-like,LOC112054370,25.49328042,2.941024947,0.007754816,-2.941024947
LOC112053673,uncharacterized protein LOC112053673,LOC112053673,1695.456691,0.901572856,0.0077585,-0.901572856
LOC112043269,uncharacterized protein LOC112043269,CG9034,842.1767331,0.498752263,0.007760625,-0.498752263
LOC112045598,UDP-glucuronosyltransferase 2B20-like isoform X2,Ugt35B1,13.84956929,-2.656753729,0.007760625,2.656753729
LOC112052027,scavenger receptor class B member 1-like,SCRB7,19.45993303,2.757200518,0.007765707,-2.757200518
LOC112054376,NA,NA,15.71191179,2.157235107,0.007832963,-2.157235107
LOC112045815,"DNA-directed RNA polymerases I, II, and III subunit RPABC3",Rpb8,151.6361596,1.182063058,0.007944634,-1.182063058
LOC112046887,uncharacterized protein LOC112046887,LOC112046887,2362.573035,0.952226736,0.007947532,-0.952226736
LOC112056185,V-type proton ATPase subunit H isoform X1,VhaSFD,1578.091492,-0.37678949,0.007972808,0.37678949
LOC112053145,catalase-like,CG9314,21.07731705,-5.759777437,0.007978943,5.759777437
LOC112044079,probable 3-hydroxyacyl-CoA dehydrogenase B0272.3 isoform X1,Mtpalpha,1062.178157,0.720768162,0.007978956,-0.720768162
LOC112055144,transferrin-like,Tsf3,6148.554842,1.45748012,0.007978956,-1.45748012
LOC112057051,protein takeout-like,LOC112057051,80.95200683,3.692708354,0.007978956,-3.692708354
LOC112045673,RNA-binding protein 40-like,CG44249,84.6552619,0.971289602,0.007999004,-0.971289602
LOC112054905,NA,NA,93.48261664,-0.968599324,0.008012299,0.968599324
LOC112048553,putative nuclease HARBI1,LOC112048553,12.21919653,-3.029243654,0.008120201,3.029243654
LOC112045679,protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha,Fnta,650.7632637,0.441210839,0.008155763,-0.441210839
LOC112052557,uncharacterized protein LOC112052557,LOC112052557,113.4628467,1.957479503,0.008203951,-1.957479503
LOC112054068,WD repeat domain phosphoinositide-interacting protein 3,CG11975,151.8897857,-0.986351999,0.00820832,0.986351999
LOC112054810,MTSS1-like protein,mim,389.4013154,1.684003441,0.008222586,-1.684003441
LOC112047009,hexokinase-2-like,Hex-A,121.8162127,-1.3447359,0.008232303,1.3447359
LOC112057014,protein disulfide-isomerase,Pdi,7743.610684,-1.409944929,0.008250559,1.409944929
LOC112047858,E3 ubiquitin-protein ligase MARCH5,CG9855,487.7553711,0.461869143,0.008284805,-0.461869143
LOC112050222,glycine N-methyltransferase,Gnmt,33.93656463,-2.772374193,0.008284805,2.772374193
LOC112054245,furin-like protease 2,Fur2,4767.801597,-0.800742108,0.008284805,0.800742108
LOC112058308,"L-threonine 3-dehydrogenase, mitochondrial",CG5955,247.0387443,0.982430146,0.008284805,-0.982430146
LOC112054539,seminal fluid protein HACP030,LOC112054539,6.190070432,-3.930314299,0.008308406,3.930314299
LOC112058546,protein transport protein Sec61 subunit beta,Sec61beta,2186.690762,-0.611696461,0.008308406,0.611696461
LOC112047614,fatty acyl-CoA reductase wat-like,wat,623.039877,1.327906867,0.008317865,-1.327906867
LOC112042998,cytochrome P450 4c3-like,Cyp4c3,20.05746351,-7.537638135,0.00844189,7.537638135
LOC112046264,uncharacterized protein LOC112046264,LOC112046264,9.633865291,-5.475972788,0.008461878,5.475972788
LOC112045053,UDP-xylose and UDP-N-acetylglucosamine transporter,Efr,73.18001667,0.953274303,0.008476613,-0.953274303
LOC112054597,delta-aminolevulinic acid dehydratase,Hsc70-3,1323.473175,-1.20103135,0.008476613,1.20103135
LOC112044975,NA,NA,77.08532801,-9.461233121,0.008478491,9.461233121
LOC112044278,CSC1-like protein 2,Tmem63,6315.25002,-0.841229213,0.00853322,0.841229213
LOC112043412,cohesin subunit SA-1,SA,1922.006811,-0.451529349,0.008571819,0.451529349
LOC112043840,DNA-directed RNA polymerase III subunit RPC9-like isoform X1,LOC112043840,142.3525217,0.741734158,0.008586236,-0.741734158
LOC112050561,proton-coupled amino acid transporter-like protein pathetic,CG8785,75.57531565,-1.88759204,0.008586236,1.88759204
LOC112051076,KPJ09368.1 putative phosphoenolpyruvate synthase,LOC112051076,59.71329261,1.25611942,0.008586236,-1.25611942
LOC112045176,uncharacterized protein LOC112045176 isoform X1,CG7201,78.97339701,2.567611861,0.008615593,-2.567611861
LOC112047283,"GTP:AMP phosphotransferase AK3, mitochondrial",Adk3,290.7836482,0.98958682,0.008615593,-0.98958682
LOC112045569,putative RNA-binding protein EEED8.10,LOC112045569,201.2789239,1.047706126,0.008628949,-1.047706126
LOC112054151,U3 small nucleolar RNA-associated protein 15 homolog,CG3071,255.7292221,0.606287162,0.008632204,-0.606287162
LOC112056493,"isoleucine--tRNA ligase, mitochondrial",IleRS-m,73.05095362,1.114263722,0.008650688,-1.114263722
LOC112055098,multidrug resistance-associated protein 7,CG7806,568.7150969,-0.631221645,0.008736054,0.631221645
LOC112053233,OWR40674.1 C3 and PZP alpha-2-macroglobulin domain-containing protein 8,LOC112053233,46.24883292,1.140511184,0.008751508,-1.140511184
LOC112058013,phosphatidylinositol 3-kinase 1,Jabba,154.2723729,-0.757626528,0.008751508,0.757626528
LOC112043842,prostaglandin E2 receptor EP2 subtype,CG7497,72.39081876,1.644890533,0.008767011,-1.644890533
LOC112044617,protein expanded,ex,1197.968813,1.198069252,0.008767011,-1.198069252
LOC112046285,juvenile hormone epoxide hydrolase-like,Jheh2,226.6249455,0.993519546,0.00878685,-0.993519546
LOC112054314,PIN2/TERF1-interacting telomerase inhibitor 1,CG11180,219.9577573,0.706213905,0.008813582,-0.706213905
LOC112050824,MICOS complex subunit MIC13 homolog QIL1,LOC112050824,346.4528881,0.711477632,0.008864818,-0.711477632
LOC112043232,organic cation transporter 1-like isoform X1,CarT,107.6593976,1.893201046,0.008913151,-1.893201046
LOC112049536,uncharacterized protein LOC112049536 isoform X2,LOC112049536,99.11538607,1.798075683,0.008956864,-1.798075683
LOC112046765,ras GTPase-activating protein 1,vap,587.3933173,-0.664627282,0.009065376,0.664627282
LOC112048984,ATP-binding cassette sub-family G member 4,CG5853,62.10518978,0.996722318,0.009068753,-0.996722318
LOC112047476,low-density lipoprotein receptor-related protein 2,mgl,56626.19371,-1.498829541,0.009119195,1.498829541
LOC112048373,protein shifted isoform X1,shf,58.993457,0.987108431,0.009155337,-0.987108431
LOC112054706,toll-like receptor 3,LOC112054706,104.080219,1.878601668,0.009229898,-1.878601668
LOC112057913,B-cell receptor-associated protein 31,CG13887,1469.467744,-0.710418,0.009229898,0.710418
LOC112055888,major facilitator superfamily domain-containing protein 6-like isoform X1,CG31663,14.67566908,-2.74359133,0.009236032,2.74359133
LOC112051551,transport and Golgi organization protein 2,LOC112051551,54.24149874,0.929129458,0.009282961,-0.929129458
LOC112047861,protein kintoun,LOC112047861,153.9568967,0.573795362,0.00928685,-0.573795362
LOC112044500,"aldehyde dehydrogenase X, mitochondrial-like",CG31075,68.79149572,1.996988734,0.00929398,-1.996988734
LOC112050218,"troponin T, skeletal muscle isoform X2",up,1101.891391,1.86441444,0.00931937,-1.86441444
LOC112054175,Kinetochore-associated protein 1,LOC112054175,44.62462737,1.439746009,0.009374725,-1.439746009
LOC112044735,NA,NA,56.08876292,-1.267298208,0.009460776,1.267298208
LOC112058495,uncharacterized protein LOC112058495 isoform X1,LOC112058495,60.1938896,-2.252436459,0.009477728,2.252436459
LOC112047295,DNA replication complex GINS protein SLD5,LOC112047295,88.39070708,0.754004474,0.00948742,-0.754004474
LOC112054244,protein PRRC2A,LOC112054244,216.7853928,1.445472953,0.009521488,-1.445472953
LOC112053824,"lipoyltransferase 1, mitochondrial isoform X1",CG44243,884.8363913,0.557713252,0.009588246,-0.557713252
LOC112055518,neutral ceramidase-like,CDase,8.903281388,3.022888656,0.009636933,-3.022888656
LOC112053282,cAMP-dependent protein kinase type II regulatory subunit,Pka-R2,240.7235363,0.802242543,0.009660861,-0.802242543
LOC112043627,zinc finger protein 271-like isoform X2,LOC112043627,207.7433451,0.613786202,0.009661831,-0.613786202
LOC112050086,putative Fasciclin-2 precursor,LOC112050086,54.7251041,1.130036113,0.009664075,-1.130036113
LOC112051363,NA,NA,2408.671763,-0.58095892,0.009708421,0.58095892
LOC112053901,leucine-zipper-like transcriptional regulator 1,LOC112053901,68.51727575,-0.897940021,0.009709112,0.897940021
LOC112050265,LOW QUALITY PROTEIN: uncharacterized protein LOC112050265,CG2991,721.7961319,-0.616004144,0.009736402,0.616004144
LOC112054343,"pyruvate dehydrogenase (acetyl-transferring) kinase, mitochondrial",Pdk,100.8714313,1.718322824,0.009771419,-1.718322824
LOC112045155,titin isoform X1,LOC112045155,29857.96383,0.869018899,0.009782686,-0.869018899
LOC112047371,ATP-binding cassette sub-family E member 1,pix,2293.771114,0.653059444,0.009782686,-0.653059444
LOC112058386,kelch-like protein 26 isoform X1,LOC112058386,73.85395668,-0.839065748,0.009782686,0.839065748
LOC112058397,phospholipase A2 like protein,LOC112058397,3766.970957,0.606771214,0.009782686,-0.606771214
LOC112053008,Oxysterol-binding protein-related protein 6,CG3860,528.3375166,-0.612280864,0.009792154,0.612280864
LOC112051270,pro-resilin,CG2150,3541.712284,0.750381139,0.009838188,-0.750381139
LOC112056994,WD repeat-containing protein 74,l(2)k09848,112.942821,1.005399586,0.009838188,-1.005399586
LOC112054543,eukaryotic translation initiation factor 3 subunit G,eIF3-S4,2472.267081,0.653830749,0.009849816,-0.653830749
LOC112047640,AMMECR1-like protein,CG5902,1641.525386,0.587918425,0.009919834,-0.587918425
LOC112044259,"FAST kinase domain-containing protein 3, mitochondrial-like",LOC112044259,113.8085416,0.767104554,0.009931433,-0.767104554
LOC112052890,DNA helicase MCM8-like,dpa,216.018324,-0.730839664,0.009939706,0.730839664
LOC112052530,zinc finger protein 260-like isoform X1,LOC112052530,107.3929186,0.962237763,0.00994026,-0.962237763
LOC112045271,integrin beta-nu,Itgbn,1810.251196,-1.383356646,0.009961657,1.383356646
LOC112044374,"28S ribosomal protein S5, mitochondrial",mRpS5,210.3317539,0.704878507,0.009995333,-0.704878507
LOC112051455,"glucose dehydrogenase [FAD, quinone]-like",CG9518,54.46789108,-1.482915982,0.01001949,1.482915982
LOC112049833,uncharacterized protein LOC112049833,LOC112049833,14.95041126,-2.454180447,0.010099017,2.454180447
LOC112055171,conserved oligomeric Golgi complex subunit 3,Cog3,386.0850732,-0.590487948,0.010099017,0.590487948
LOC112052275,sorting nexin-13-like isoform X1,snz,262.0872342,-0.626464629,0.01010246,0.626464629
LOC112045000,uncharacterized LOC106126867 precursor,CG6329,703.2989517,2.344760777,0.010162906,-2.344760777
LOC112052743,collagen type IV alpha-3-binding protein,cert,376.8118598,-0.704923284,0.010162906,0.704923284
LOC112053274,CTL-like protein 2 isoform X1,Ctl2,336.2933582,-1.725241939,0.010162906,1.725241939
LOC112057571,piggyBac transposable element-derived protein 4-like,LOC112057571,4.898741764,-4.501439899,0.010162906,4.501439899
LOC112057403,protein ALP1-like,LOC112057403,14.83580923,2.737269045,0.010195554,-2.737269045
LOC112046205,26S proteasome non-ATPase regulatory subunit 2,Rpn1,3927.017038,-0.678437321,0.010208368,0.678437321
LOC112046606,"glucose dehydrogenase [FAD, quinone]-like",CG6142,8.648399916,3.386481959,0.010208368,-3.386481959
LOC112048764,BMP and activin membrane-bound inhibitor homolog,LOC112048764,6587.532541,-2.150296269,0.010208368,2.150296269
LOC112052443,ejaculatory bulb-specific protein 3-like,LOC112052443,6131.103908,0.674454826,0.01022973,-0.674454826
LOC112044210,endonuclease-reverse transcriptase,LOC112044210,628.1708228,2.585476795,0.010234756,-2.585476795
