Gene,Description,Symbol,MeanExpression,log2FoldChange(WS/DS),padj,log2FC
LOC112051874,transcription factor SPT20 homolog isoform X2,CG8192,43825.91175,-11.8688036,1.58E-81,11.8688036
LOC112053673,uncharacterized protein LOC112053673,LOC112053673,1900.889124,-5.504608572,1.87E-81,5.504608572
LOC112054741,serine/arginine repetitive matrix protein 2-like,LOC112054741,3689.556708,3.394615319,5.73E-81,-3.394615319
LOC112046440,integumentary mucin C.1-like,CG12947,6761.591122,-12.75460055,5.82E-81,12.75460055
LOC112050732,cyclin-dependent kinase 2-like,Cdk2,633.7873532,2.336789932,6.46E-81,-2.336789932
LOC112043606,microtubule-associated protein tau isoform X4,tau,7375.653114,-3.547856401,7.47E-81,3.547856401
LOC112044620,eukaryotic translation initiation factor 5A,eEF5,23390.6538,1.937730625,2.01E-80,-1.937730625
LOC112047164,SUMO-activating enzyme subunit 1,Aos1,1497.42324,2.317083268,2.33E-80,-2.317083268
LOC112043309,collagen alpha-1(III) chain-like isoform X1,LOC112043309,4371.403488,1.97592581,2.52E-80,-1.97592581
LOC112049286,OWR44007.1 putative sanpodo,LOC112049286,1718.698938,9.713639329,2.76E-80,-9.713639329
LOC112056421,facilitated trehalose transporter Tret1-like isoform X1,Tret1,2423.608251,4.796379113,9.52E-80,-4.796379113
LOC112043255,Protein MEMO1,LOC112043255,388.3949747,5.869324146,2.19E-79,-5.869324146
LOC112051535,A disintegrin and metalloproteinase with thrombospondin motifs 1 isoform X2,sona,46089.40123,-8.771286461,4.10E-79,8.771286461
LOC112048570,poly [ADP-ribose] polymerase,Parp,2041.715595,2.769046078,1.44E-78,-2.769046078
LOC112058167,cuticle protein 19-like,Cpr66Cb,57151.93138,-16.24385791,2.02E-78,16.24385791
LOC112046219,DNA repair protein RAD50,rad50,5452.581215,2.552724025,3.79E-78,-2.552724025
LOC112050200,nucleoporin NUP188 homolog,Nup188,1370.214006,2.621616949,3.79E-78,-2.621616949
LOC112051030,farnesyl pyrophosphate synthase-like,Fpps,2667.866112,-1.895398246,6.87E-78,1.895398246
LOC112052130,uncharacterized protein LOC112052130 isoform X1,CG14830,5768.14349,-5.803740834,7.23E-78,5.803740834
LOC112054507,probable serine/threonine-protein kinase DDB_G0282963 isoform X1,Svil-,2487.963231,-4.209105304,7.36E-78,4.209105304
LOC112047062,myb-like protein AA,CG12964,2794.00907,-5.067611049,8.91E-78,5.067611049
LOC112053117,putative laccase-9,Lac2,6924.297681,-9.454804106,1.32E-77,9.454804106
LOC112045802,UDP-glucuronosyltransferase 2B2-like,Ugt301D1,1012.907375,-7.181793335,1.59E-77,7.181793335
LOC112049999,citron Rho-interacting kinase-like,LOC112049999,2165.877367,7.669033408,1.96E-77,-7.669033408
LOC112043030,Serine/threonine-protein kinase SBK1,LOC112043030,982.2065507,2.444900149,1.98E-77,-2.444900149
LOC112049557,cholinephosphotransferase 1 isoform X1,bbc,3783.217846,-1.502885209,3.39E-77,1.502885209
LOC112054791,xanthine dehydrogenase 1-like,AOX1,4484.835348,-13.41707332,5.03E-77,13.41707332
LOC112046412,adipocyte plasma membrane-associated protein-like,Hmu,3805.224167,-2.009686192,6.27E-77,2.009686192
LOC112046929,angiotensin-converting enzyme-like,LOC112046929,464.4752879,-2.524761522,7.90E-77,2.524761522
LOC112055476,transmembrane protein 68 isoform X1,CG34348,630.8024959,3.914616493,1.14E-76,-3.914616493
LOC112056394,glycine-rich protein DOT1-like,LOC112056394,1934.716342,7.051674968,3.25E-76,-7.051674968
LOC112046332,alpha-tocopherol transfer protein-like,Cralbp,616.671361,-7.930591883,5.00E-76,7.930591883
LOC112046508,uncharacterized LOC106121074 precursor,CG12880,2305.517631,5.807038594,6.01E-76,-5.807038594
LOC112048290,eukaryotic translation initiation factor 4E-binding protein Mextli isoform X1,mxt,5655.415032,-4.62108943,9.70E-76,4.62108943
LOC112058233,protein kinase DC2,Pka-C3,1442.576978,-8.466976355,1.18E-75,8.466976355
LOC112052773,"selenide, water dikinase",Sps1,5974.025466,2.579468089,1.24E-75,-2.579468089
LOC112043671,uncharacterized protein LOC112043671,LOC112043671,315.4480095,5.910739842,2.20E-75,-5.910739842
LOC112053115,laccase-5 precursor,Lac2,19015.78787,-7.821929624,2.42E-75,7.821929624
LOC112047163,origin recognition complex subunit 1,Orc1,306.6396183,3.993578527,4.31E-75,-3.993578527
LOC112052875,mucin-5AC-like isoform X2,LOC112052875,7007.330732,-10.05048038,4.82E-75,10.05048038
LOC112051652,gamma-aminobutyric acid receptor-associated protein,Atg8a,5374.436604,-2.687000757,5.57E-75,2.687000757
LOC112043778,Transmembrane protein 201,CG7744,1213.170888,1.335199546,5.75E-75,-1.335199546
LOC112057698,proclotting enzyme-like,CLIPD3,6947.316773,-9.345214065,9.51E-75,9.345214065
LOC112056004,zinc finger protein 260-like isoform X2,LOC112056004,646.2218331,-3.382689472,1.25E-74,3.382689472
LOC112047334,decaprenyl-diphosphate synthase subunit 2,Pdss2,21315.71707,-8.961440209,2.58E-74,8.961440209
LOC112048041,RNA polymerase II elongation factor Ell isoform X2,Su(Tpl),1693.721281,-2.701545796,3.88E-74,2.701545796
LOC112045273,nucleolar protein 4 isoform X1,CG46301,2284.642722,2.837093131,4.26E-74,-2.837093131
LOC112046487,teneurin-a isoform X3,Ten-a,4226.166965,3.148501048,9.31E-74,-3.148501048
LOC112043718,yellow-c,yel-c,5351.133686,-5.710959939,1.20E-73,5.710959939
LOC112055679,"KH domain-containing, RNA-binding, signal transduction-associated protein 2-like isoform X1",qkr54B,3128.083486,1.548255835,1.59E-73,-1.548255835
LOC112050198,glycogenin-2-like isoform X6,Gyg,2429.280129,3.542458388,3.32E-73,-3.542458388
LOC112057756,heterogeneous nuclear ribonucleoprotein 87F-like isoform X1,Hrb98DE,21247.056,1.841077085,3.40E-73,-1.841077085
LOC112050722,uncharacterized protein LOC112050722,Ino80,772.9298728,7.134804925,4.48E-73,-7.134804925
LOC112049937,"glucose dehydrogenase [FAD, quinone]",CG9518,35103.10747,-11.15205532,5.16E-73,11.15205532
LOC112058362,chromosome-associated kinesin KIF4,kinesin-4B,3268.932652,4.920732661,5.25E-73,-4.920732661
LOC112055213,pupal cuticle protein-like,LOC112055213,13363.7525,-5.867310872,5.76E-73,5.867310872
LOC112058195,paternally-expressed gene 3 protein-like,Cpr76Bd,3981.885749,-9.353948291,9.56E-73,9.353948291
LOC112050403,uncharacterized protein LOC112050403,LOC112050403,1086.135934,5.030349956,1.14E-72,-5.030349956
LOC112055433,tyrosine-protein kinase CSK,Csk,1664.218271,-3.137168077,1.33E-72,3.137168077
LOC112047997,protein zwilch,LOC112047997,907.4735486,4.416696186,2.39E-72,-4.416696186
LOC112047144,insulin-like growth factor-binding protein complex acid labile subunit,LOC112047144,874.4188927,3.803009612,2.42E-72,-3.803009612
LOC112057021,spastin isoform X1,spas,651.2447005,2.525090392,3.75E-72,-2.525090392
LOC112054528,class A basic helix-loop-helix protein 15-like,dimm,5408.730944,-10.9183045,3.99E-72,10.9183045
LOC112050286,upstream activation factor subunit spp27,Non2,4550.336442,2.312594556,4.05E-72,-2.312594556
LOC112046898,homeotic protein female sterile-like,LOC112046898,1598.249813,4.4071576,4.24E-72,-4.4071576
LOC112055327,protein obstructor-E isoform X2,Gasp,69395.8909,-5.571827282,4.95E-72,5.571827282
LOC112044603,espin isoform X1,f,2720.156674,-9.092387511,5.45E-72,9.092387511
LOC112052867,uncharacterized protein LOC112052867 isoform X1,CG6398,26392.1601,-2.091114609,7.12E-72,2.091114609
LOC112053011,uncharacterized protein LOC112053011,Hasp,14484.75266,-10.04308311,1.27E-71,10.04308311
LOC112043110,protein canopy 4,CNPYb,721.9783663,2.368417837,3.51E-71,-2.368417837
LOC112058156,protein slender lobes isoform X1,LOC112058156,3210.365073,2.829514222,3.61E-71,-2.829514222
LOC112050530,protein ZDS2,LOC112050530,1479.833089,5.948484335,4.33E-71,-5.948484335
LOC112053606,uncharacterized LOC106121975 precursor,CG32816,5165.608251,-8.783427874,4.34E-71,8.783427874
LOC112052468,G1/S-specific cyclin-D2-like,CycD,455.5281429,5.876069405,4.79E-71,-5.876069405
LOC112055104,ER degradation-enhancing alpha-mannosidase-like protein 3,Edem2,1164.706725,-1.693825348,5.39E-71,1.693825348
LOC112052443,ejaculatory bulb-specific protein 3-like,LOC112052443,5933.185667,-7.361511355,6.68E-71,7.361511355
LOC112044055,probable nuclear hormone receptor HR3 isoform X1,Hr46,13293.15474,-8.626211337,1.57E-70,8.626211337
LOC112045849,protein RCC2 homolog,CG9135,1533.632688,2.020251646,2.95E-70,-2.020251646
LOC112056919,probable nuclear hormone receptor HR3 isoform X2,Hr46,16337.17266,-8.793493924,4.37E-70,8.793493924
LOC112045785,DNA mismatch repair protein Msh2,spel1,502.7144305,3.480745415,4.64E-70,-3.480745415
LOC112051555,CRAL-TRIO domain-containing protein,CG3823,165935.6267,-8.851306984,5.09E-70,8.851306984
LOC112055185,melanotransferrin,Tsf2,1948.672605,2.485268093,1.16E-69,-2.485268093
LOC112047142,protein bicaudal D,BicD,1655.012553,-1.094822184,1.54E-69,1.094822184
LOC112052921,bax inhibitor 1,BI-1,8233.058802,-2.047911654,3.14E-69,2.047911654
LOC112051655,nucleoprotein TPR,Mtor,5707.377438,2.25853336,6.96E-69,-2.25853336
LOC112043798,protein angel homolog 2 isoform X1,angel,955.5507281,-1.376317476,8.70E-69,1.376317476
LOC112043330,S-formylglutathione hydrolase,CG4390,747.5575984,3.3195119,1.43E-68,-3.3195119
LOC112047880,cuticle protein 7-like,Cpr76Bb,30025.35722,-19.1978545,1.68E-68,19.1978545
LOC112046741,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial",Ndufs4,929.3626419,-1.251828734,2.17E-68,1.251828734
LOC112055727,dipeptidyl peptidase 3 isoform X1,DppIII,3633.149791,2.245186905,3.81E-68,-2.245186905
LOC112050441,protein henna,Hn,2967.427748,-7.899847956,9.85E-68,7.899847956
LOC112056739,splicing factor 3A subunit 3,noi,957.5951062,1.523896988,1.46E-67,-1.523896988
LOC112043560,DNA (cytosine-5)-methyltransferase 1-like,LOC112043560,1577.696431,2.644046336,2.79E-67,-2.644046336
LOC112057822,CKLF-like MARVEL transmembrane domain-containing protein 4,LOC112057822,1060.013289,-3.262321562,8.14E-67,3.262321562
LOC112045945,PC4 and SFRS1-interacting protein,Jasper,2269.06934,1.8993391,1.38E-66,-1.8993391
LOC112057294,"aldehyde dehydrogenase, dimeric NADP-preferring isoform X2",Aldh-III,13356.09612,-5.19486858,1.67E-66,5.19486858
LOC112051957,"protein Skeletor, isoforms B/C isoform X1",CG34355,18279.12648,-8.495828295,1.87E-66,8.495828295
LOC112055179,"D-2-hydroxyglutarate dehydrogenase, mitochondrial",D2hgdh,679.0757079,-5.29801389,2.66E-66,5.29801389
LOC112049989,citron Rho-interacting kinase-like,sti,464.9099614,7.43359536,3.99E-66,-7.43359536
LOC112052090,WD repeat and HMG-box DNA-binding protein 1,Ctf4,645.5980446,2.937210863,8.16E-66,-2.937210863
LOC112048340,esterase FE4-like,CG10175,4191.450478,-10.0508261,1.03E-65,10.0508261
LOC112044436,transducin beta-like protein 2 isoform X2,LOC112044436,11302.39686,-3.784335059,1.69E-65,3.784335059
LOC112047069,nucleoporin SEH1,Nup44A,744.1184368,1.738095747,2.46E-65,-1.738095747
LOC112042963,angiotensin-converting enzyme-like isoform X1,Ance-3,4086.140546,-8.874842463,2.69E-65,8.874842463
LOC112057996,hepatocyte nuclear factor 4-gamma isoform X2,Hnf4,402.7382868,-1.733469289,3.33E-65,1.733469289
LOC112045782,MATH and LRR domain-containing protein PFE0570w-like,LOC112045782,3869.457836,-11.54145133,5.03E-65,11.54145133
LOC112058461,replication factor C subunit 4,CG8142,490.7360047,3.527938266,6.26E-65,-3.527938266
LOC112048422,zinc finger CCCH domain-containing protein 13 isoform X2,CG12075,8520.143646,-4.546906261,7.16E-65,4.546906261
LOC112052293,general odorant-binding protein 70,Obp73a,12605.4127,-14.58711632,7.32E-65,14.58711632
LOC112047914,piggyBac transposable element-derived protein 4-like,PGBD4,992.4162556,1.938485841,1.82E-64,-1.938485841
LOC112045634,multidrug resistance-associated protein 4-like,CG4562,1650.646545,-1.861084911,1.92E-64,1.861084911
LOC112050093,farnesol dehydrogenase-like,rdhB,13247.61067,-15.90147748,2.10E-64,15.90147748
LOC112057740,cyclin-H,CycH,889.4255853,2.215909825,4.45E-64,-2.215909825
LOC112047959,serine protease easter-like,SPE,801.4695248,8.222840574,1.28E-63,-8.222840574
LOC112049220,uncharacterized protein LOC112049220,LOC112049220,409.9890937,4.05390768,1.41E-63,-4.05390768
LOC112050276,PAS domain-containing serine/threonine-protein kinase,Pask,569.4111261,5.51615214,1.71E-63,-5.51615214
LOC112043464,contactin,Cont,4603.270076,1.752760977,1.79E-63,-1.752760977
LOC112053895,double-stranded RNA-specific editase 1-like isoform X3,DIP1,1667.305546,1.229310776,1.96E-63,-1.229310776
LOC112055895,fatty-acid amide hydrolase 2-B-like isoform X2,CG5191,9346.976546,-11.29182896,3.00E-63,11.29182896
LOC112046029,cytosolic purine 5'-nucleotidase isoform X1,CG32549,654.2333888,-2.324000142,3.26E-63,2.324000142
LOC112047283,"GTP:AMP phosphotransferase AK3, mitochondrial",Adk3,408.7293595,-3.445456677,3.46E-63,3.445456677
LOC112057718,synapse-associated protein of 47 kDa isoform X5,Sap47,2356.857482,-1.727617224,3.88E-63,1.727617224
LOC112053557,93 kDa serpin,SRPN3,1642.479482,2.807281778,7.19E-63,-2.807281778
LOC112053255,pleckstrin homology domain-containing family A member 3-like,LOC112053255,1657.259008,-2.778177918,8.73E-63,2.778177918
LOC112042812,uncharacterized protein LOC112042812,LOC112042812,262.4849598,4.581162302,1.14E-62,-4.581162302
LOC112057948,toll-like receptor 6,Toll-6,357.1086484,3.024579623,1.57E-62,-3.024579623
LOC112052412,melanotransferrin,Tsf2,1330.603467,2.437546694,1.94E-62,-2.437546694
LOC112047792,serine/arginine repetitive matrix protein 1,spz6,223.4584647,-6.224922832,4.05E-62,6.224922832
LOC112047998,uncharacterized protein LOC112047998,CG17786,15975.15351,-5.040786543,4.77E-62,5.040786543
LOC112056437,molybdenum cofactor sulfurase,mal,687.8531896,-3.065185883,8.24E-62,3.065185883
LOC112046614,high affinity copper uptake protein 1-like,Ctr1A,1264.889028,-2.320657381,1.02E-61,2.320657381
LOC112048714,copper transport protein ATOX1,LOC112048714,1075.449139,-2.897408486,1.07E-61,2.897408486
LOC112058377,sodium/potassium-transporting ATPase subunit alpha isoform X5,Atpalpha,6562.398805,1.589981272,1.20E-61,-1.589981272
LOC112056122,interference hedgehog-like,boi,3221.941916,2.39088439,1.43E-61,-2.39088439
LOC112055112,decaprenyl-diphosphate synthase subunit 1,qless,14173.28065,-6.783709974,2.11E-61,6.783709974
LOC112050415,uncharacterized protein LOC112050415 isoform X1,LOC112050415,265.5249252,2.824995886,2.15E-61,-2.824995886
LOC112056815,histone-binding protein N1/N2,LOC112056815,2430.11213,2.973243454,3.21E-61,-2.973243454
LOC112052241,venom serine carboxypeptidase-like,CG4572,10072.50237,7.45057436,3.67E-61,-7.45057436
LOC112049059,serine/threonine-protein kinase ATR-like,mei-41,745.8325155,2.742990139,3.71E-61,-2.742990139
LOC112056041,mitochondrial coenzyme A transporter SLC25A42,DPCoAC,646.2780279,-2.21552168,4.00E-61,2.21552168
LOC112049941,"glucose dehydrogenase [FAD, quinone]",CG45065,15708.84892,-8.583367285,4.73E-61,8.583367285
LOC112052284,"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial",Ndufs1,1945.479496,-1.200853003,5.50E-61,1.200853003
LOC112046071,DNA polymerase epsilon subunit 3,Chrac-14,323.4390873,2.718974265,5.54E-61,-2.718974265
LOC112053338,uncharacterized protein LOC112053338,sha,2542.187477,-7.331067078,6.04E-61,7.331067078
LOC112044380,DNA-directed RNA polymerase II subunit RPB7,Rpb7,406.7216776,2.100144595,1.58E-60,-2.100144595
LOC112049117,uncharacterized protein LOC112049117 isoform X1,qtc,2939.812417,-4.908918236,2.18E-60,4.908918236
LOC112044103,elongation of very long chain fatty acids protein 7-like,sit,3197.860887,-9.491264613,2.41E-60,9.491264613
LOC112045271,integrin beta-nu,Itgbn,1108.555048,-7.484554358,2.44E-60,7.484554358
LOC112049337,succinate--hydroxymethylglutarate CoA-transferase-like,CG10877,457.1736021,-3.605802852,3.13E-60,3.605802852
LOC112054829,mucin-5AC,CG10936,29923.1052,-4.689162811,4.11E-60,4.689162811
LOC112056371,uncharacterized LOC106116239 precursor,Osi2,2226.88568,-9.856892563,4.57E-60,9.856892563
LOC112051181,MOB kinase activator-like 2 isoform X2,Mob2,1272.597068,-1.887580169,5.08E-60,1.887580169
LOC112054579,phenoloxidase-activating factor 2-like,CG5390,386.5858455,4.33891502,5.85E-60,-4.33891502
LOC112043039,adenylyl cyclase-associated protein 1 isoform X1,capt,2502.55796,2.39287151,6.01E-60,-2.39287151
LOC112051638,heterogeneous nuclear ribonucleoprotein U-like protein 1,CG30122,11159.70677,1.16243475,8.09E-60,-1.16243475
LOC112049403,kinesin-like protein KIF20B,kinesin-A,2320.097515,4.74564788,8.62E-60,-4.74564788
LOC112046119,microtubule-associated protein futsch-like,futsch,10307.69246,-4.971117576,9.59E-60,4.971117576
LOC112043691,uncharacterized protein LOC112043691,LOC112043691,254.397885,2.569298868,1.15E-59,-2.569298868
LOC112055296,unconventional myosin-XV,Myo10A,20644.89712,-5.066549144,1.16E-59,5.066549144
LOC112055101,uncharacterized protein LOC112055101,CG13272,366.8944225,-8.504343134,1.18E-59,8.504343134
LOC112047383,SWI/SNF complex subunit SMARCC2 isoform X1,mor,3315.200563,1.518604721,1.19E-59,-1.518604721
LOC112056728,cytosolic 10-formyltetrahydrofolate dehydrogenase,CG8665,350.9495075,-6.233860132,2.11E-59,6.233860132
LOC112049053,nuclear valosin-containing protein-like,smid,2334.451284,1.365072948,6.86E-59,-1.365072948
LOC112044088,enkurin domain-containing protein 1-like,CG11125,344.8069345,2.558988484,7.14E-59,-2.558988484
LOC112052623,DNA primase small subunit,DNApol-alpha50,292.6051822,2.719571238,7.51E-59,-2.719571238
LOC112055817,exportin-1,emb,2822.41042,1.277178733,1.68E-58,-1.277178733
LOC112058245,OWR47324.1 C-type lectin 4 precursor,CTLGA1,10110.67554,-6.906177424,2.07E-58,6.906177424
LOC112058190,cuticle protein 19-like,Cpr62Bc,173475.6688,-17.03276892,3.71E-58,17.03276892
LOC112048768,"POU domain, class 6, transcription factor 2 isoform X1",pdm3,354.9926001,3.363768064,4.29E-58,-3.363768064
LOC112055502,transmembrane protein 68 isoform X1,CG34348,306.2328113,6.120295529,4.29E-58,-6.120295529
LOC112044278,CSC1-like protein 2,Tmem63,4553.263898,-3.307142228,4.42E-58,3.307142228
LOC112052126,DNA topoisomerase 2,Top2,3723.3962,2.498464897,5.41E-58,-2.498464897
LOC112044363,lysM and putative peptidoglycan-binding domain-containing protein 2,red,1673.105539,-2.603984598,5.77E-58,2.603984598
LOC112048213,UNC93-like protein,CG2121,422.026275,-7.13216766,8.80E-58,7.13216766
LOC112045656,filamin-A isoform X1,jbug,13940.70696,-2.841847981,9.09E-58,2.841847981
LOC112055523,protein stunted-like isoform X1,sun,1811.010558,-1.968236291,1.18E-57,1.968236291
LOC112058080,docking protein 3,Dok,6736.293488,-4.608242541,1.82E-57,4.608242541
LOC112050023,origin recognition complex subunit 4,Orc4,197.5842195,2.968510588,1.86E-57,-2.968510588
LOC112043155,nuclear pore complex protein Nup160 homolog,Nup160,1126.11027,2.504718065,2.19E-57,-2.504718065
