GeneID,chr,strand,SplicingType,FDR,delta_PSI,start,end,SID
LOC112055759,NW_019863602.1,-,MXE_exon2,0.028285951,-0.077,6333,6701,NW_019863602.1_6333_6701
LOC112050729,NW_019863039.1,+,MXE_exon2,0.039961532,-0.181,329693,330074,NW_019863039.1_329693_330074
LOC112051648,NW_019863094.1,-,MXE_exon2,0.001301048,-0.022,21378,21710,NW_019863094.1_21378_21710
LOC112051648,NW_019863094.1,-,MXE_exon2,0.000361659,-0.042,21378,21710,NW_019863094.1_21378_21710
LOC112043093,NW_019862785.1,+,MXE_exon2,3.04E-08,-0.039,900486,900929,NW_019862785.1_900486_900929
LOC112053525,NW_019863249.1,+,MXE_exon2,3.24E-06,-0.272,82908,83205,NW_019863249.1_82908_83205
LOC112048047,NW_019862914.1,-,MXE_exon2,0.023019304,0.143,451402,451778,NW_019862914.1_451402_451778
LOC112057757,NW_019862766.1,+,MXE_exon2,0.008374903,0.017,166350,166774,NW_019862766.1_166350_166774
LOC112057757,NW_019862766.1,+,MXE_exon2,0,0.065,166350,166774,NW_019862766.1_166350_166774
LOC112057788,NW_019862766.1,-,MXE_exon2,0.044477822,0.109,2083153,2083752,NW_019862766.1_2083153_2083752
LOC112051981,NW_019863117.1,+,MXE_exon2,0.031319032,0.212,260324,260713,NW_019863117.1_260324_260713
LOC112046468,NW_019862858.1,-,MXE_exon2,0.00102934,0.169,509805,510186,NW_019862858.1_509805_510186
LOC112056740,NW_019862764.1,+,MXE_exon2,0.000995155,-0.5,43457,43768,NW_019862764.1_43457_43768
LOC112056937,NW_019862764.1,+,MXE_exon2,0.035284488,-0.093,1063480,1063856,NW_019862764.1_1063480_1063856
LOC112056937,NW_019862764.1,+,MXE_exon2,0.035228647,-0.093,1063483,1063856,NW_019862764.1_1063483_1063856
LOC112057000,NW_019862764.1,+,MXE_exon2,0.001224904,0.108,1232111,1232468,NW_019862764.1_1232111_1232468
LOC112051004,NW_019863056.1,+,MXE_exon2,0.000787673,0.275,371710,372071,NW_019863056.1_371710_372071
LOC112056078,NW_019863697.1,+,MXE_exon2,0.027176123,-0.083,11605,11996,NW_019863697.1_11605_11996
LOC112052748,NW_019863172.1,+,MXE_exon2,0.001863826,0.139,262275,262588,NW_019863172.1_262275_262588
LOC112058156,NW_019862772.1,-,MXE_exon2,8.30E-05,-0.354,1145428,1145742,NW_019862772.1_1145428_1145742
LOC112058156,NW_019862772.1,-,MXE_exon2,4.41E-11,-0.333,1145428,1145742,NW_019862772.1_1145428_1145742
LOC112058156,NW_019862772.1,-,MXE_exon2,9.21E-05,-0.123,1145928,1146233,NW_019862772.1_1145928_1146233
LOC112058156,NW_019862772.1,-,MXE_exon2,0.000954421,-0.233,1145428,1145742,NW_019862772.1_1145428_1145742
LOC112058156,NW_019862772.1,-,MXE_exon2,5.61E-11,-0.263,1145428,1145742,NW_019862772.1_1145428_1145742
LOC112058156,NW_019862772.1,-,MXE_exon2,3.64E-05,-0.087,1145928,1146233,NW_019862772.1_1145928_1146233
LOC112058156,NW_019862772.1,-,MXE_exon2,0.047775738,-0.245,1145928,1146233,NW_019862772.1_1145928_1146233
LOC112058156,NW_019862772.1,-,MXE_exon2,0.025706292,-0.031,1147105,1147413,NW_019862772.1_1147105_1147413
LOC112058156,NW_019862772.1,-,MXE_exon2,0.001262691,0.402,1146611,1146910,NW_019862772.1_1146611_1146910
LOC112054869,NW_019863427.1,-,MXE_exon2,0.018257531,-0.145,51599,51976,NW_019863427.1_51599_51976
LOC112055413,NW_019863520.1,-,MXE_exon2,0.049672065,0.117,128679,129081,NW_019863520.1_128679_129081
LOC112053406,NW_019863238.1,+,MXE_exon2,0.002791609,-0.048,33575,33814,NW_019863238.1_33575_33814
LOC112047140,NW_019862883.1,+,MXE_exon2,0.044906199,-0.107,594569,594846,NW_019862883.1_594569_594846
LOC112055427,NW_019863522.1,-,MXE_exon2,5.23E-06,0.169,75356,75738,NW_019863522.1_75356_75738
LOC112055427,NW_019863522.1,-,MXE_exon2,6.87E-06,0.209,82425,82802,NW_019863522.1_82425_82802
LOC112044004,NW_019862801.1,-,MXE_exon2,0.006671111,-0.229,1048718,1049038,NW_019862801.1_1048718_1049038
LOC112058313,NW_019862774.1,+,MXE_exon2,0.000772196,0.189,152297,152620,NW_019862774.1_152297_152620
LOC112045812,NW_019862841.1,+,MXE_exon2,0.008846595,-0.352,283692,284033,NW_019862841.1_283692_284033
LOC112058466,NW_019862776.1,-,MXE_exon2,0.015809909,0.127,824964,825227,NW_019862776.1_824964_825227
LOC112058466,NW_019862776.1,-,MXE_exon2,2.11E-12,0.2,853450,853779,NW_019862776.1_853450_853779
LOC112054150,NW_019863325.1,+,MXE_exon2,0,0.763,295861,296163,NW_019863325.1_295861_296163
LOC112054150,NW_019863325.1,+,MXE_exon2,1.85E-10,0.589,296534,296907,NW_019863325.1_296534_296907
LOC112054150,NW_019863325.1,+,MXE_exon2,1.51E-08,0.646,297653,297945,NW_019863325.1_297653_297945
LOC112054150,NW_019863325.1,+,MXE_exon2,4.66E-06,-0.317,299478,299790,NW_019863325.1_299478_299790
LOC112052373,NW_019862759.1,+,MXE_exon2,4.49E-05,0.06,2027595,2027886,NW_019862759.1_2027595_2027886
LOC112057884,NW_019862768.1,+,MXE_exon2,0.000132231,0.402,1054629,1054980,NW_019862768.1_1054629_1054980
LOC112057890,NW_019862768.1,+,MXE_exon2,0.007821303,0.153,1252991,1253419,NW_019862768.1_1252991_1253419
LOC112047007,NW_019862880.1,+,MXE_exon2,0.00101969,-0.048,160998,161291,NW_019862880.1_160998_161291
LOC112047007,NW_019862880.1,+,MXE_exon2,0.002309186,0.045,162575,162870,NW_019862880.1_162575_162870
LOC112052880,NW_019863183.1,+,MXE_exon2,3.87E-13,0.447,189384,189696,NW_019863183.1_189384_189696
LOC112049103,NW_019862958.1,-,MXE_exon2,0.025552753,-0.02,219500,219763,NW_019862958.1_219500_219763
LOC112046732,NW_019862869.1,-,MXE_exon2,0.010935454,-0.01,37237,37579,NW_019862869.1_37237_37579
LOC112046732,NW_019862869.1,-,MXE_exon2,0.001315603,0.02,37237,37579,NW_019862869.1_37237_37579
LOC112046714,NW_019862869.1,-,MXE_exon2,3.64E-07,0.013,204516,204951,NW_019862869.1_204516_204951
LOC112054323,NW_019863343.1,-,MXE_exon2,0.003955669,-0.089,178660,178963,NW_019863343.1_178660_178963
LOC112051672,NW_019863096.1,+,MXE_exon2,0.041344404,0.081,208790,209047,NW_019863096.1_208790_209047
LOC112051672,NW_019863096.1,+,MXE_exon2,0.001072304,0.189,210153,210470,NW_019863096.1_210153_210470
LOC112054772,NW_019863409.1,-,MXE_exon2,2.14E-07,-0.214,112990,113311,NW_019863409.1_112990_113311
LOC112048863,NW_019862948.1,-,MXE_exon2,0.002813891,-0.299,323705,324026,NW_019862948.1_323705_324026
LOC112054431,NW_019863356.1,+,MXE_exon2,0.002873854,-0.308,132113,132375,NW_019863356.1_132113_132375
LOC112052396,NW_019863145.1,-,MXE_exon2,0.019014194,-0.29,117120,117503,NW_019863145.1_117120_117503
LOC112050329,NW_019863017.1,+,MXE_exon2,0.000211908,-0.338,498695,499044,NW_019863017.1_498695_499044
LOC112057214,NW_019864537.1,+,MXE_exon2,3.16E-05,0.123,11805,12172,NW_019864537.1_11805_12172
LOC112049569,NW_019862979.1,-,MXE_exon2,0,0.058,468023,468288,NW_019862979.1_468023_468288
LOC112055815,NW_019863623.1,-,MXE_exon2,0.000740981,0.176,17982,18470,NW_019863623.1_17982_18470
LOC112055815,NW_019863623.1,-,MXE_exon2,0.000652546,0.301,17982,18470,NW_019863623.1_17982_18470
LOC112055815,NW_019863623.1,-,MXE_exon2,0.030122547,0.104,19121,19615,NW_019863623.1_19121_19615
LOC112055815,NW_019863623.1,-,MXE_exon2,0.019149671,-0.16,19121,19615,NW_019863623.1_19121_19615
LOC112055815,NW_019863623.1,-,MXE_exon2,0.001740203,0.378,27417,27741,NW_019863623.1_27417_27741
LOC112055815,NW_019863623.1,-,MXE_exon2,0.007552848,-0.518,29800,30124,NW_019863623.1_29800_30124
LOC112055815,NW_019863623.1,-,MXE_exon2,0.029829378,-0.343,30546,30870,NW_019863623.1_30546_30870
LOC112055815,NW_019863623.1,-,MXE_exon2,0.001834423,0.29,27417,27741,NW_019863623.1_27417_27741
LOC112055815,NW_019863623.1,-,MXE_exon2,0.001012377,-0.398,29800,30124,NW_019863623.1_29800_30124
LOC112055815,NW_019863623.1,-,MXE_exon2,0.0044995,-0.318,30546,30870,NW_019863623.1_30546_30870
LOC112055815,NW_019863623.1,-,MXE_exon2,7.55E-05,-0.443,29447,29771,NW_019863623.1_29447_29771
LOC112055815,NW_019863623.1,-,MXE_exon2,0.000318264,-0.407,29974,30298,NW_019863623.1_29974_30298
LOC112055815,NW_019863623.1,-,MXE_exon2,6.76E-08,-0.63,30546,30870,NW_019863623.1_30546_30870
LOC112055815,NW_019863623.1,-,MXE_exon2,0.000759521,-0.368,30899,31223,NW_019863623.1_30899_31223
LOC112055815,NW_019863623.1,-,MXE_exon2,8.43E-05,-0.501,29800,30124,NW_019863623.1_29800_30124
LOC112055815,NW_019863623.1,-,MXE_exon2,3.99E-05,-0.476,30546,30870,NW_019863623.1_30546_30870
LOC112055815,NW_019863623.1,-,MXE_exon2,0.003886735,-0.532,29800,30124,NW_019863623.1_29800_30124
LOC112055815,NW_019863623.1,-,MXE_exon2,0.00407311,-0.466,30546,30870,NW_019863623.1_30546_30870
LOC112055815,NW_019863623.1,-,MXE_exon2,0.000326198,-0.617,29800,30124,NW_019863623.1_29800_30124
LOC112055815,NW_019863623.1,-,MXE_exon2,0.000162846,-0.556,30546,30870,NW_019863623.1_30546_30870
LOC112055815,NW_019863623.1,-,MXE_exon2,0.008146147,0.361,30899,31223,NW_019863623.1_30899_31223
LOC112055815,NW_019863623.1,-,MXE_exon2,0.000759521,0.331,35504,35866,NW_019863623.1_35504_35866
LOC112055815,NW_019863623.1,-,MXE_exon2,0.015777093,-0.344,35802,36164,NW_019863623.1_35802_36164
LOC112055815,NW_019863623.1,-,MXE_exon2,0.030063929,-0.205,36316,36678,NW_019863623.1_36316_36678
LOC112052571,NW_019863159.1,-,MXE_exon2,0.008585436,-0.026,45747,45983,NW_019863159.1_45747_45983
LOC112046629,NW_019862864.1,+,MXE_exon2,0.037619777,-0.124,421685,422019,NW_019862864.1_421685_422019
LOC112047670,NW_019862900.1,+,MXE_exon2,0.034798808,-0.092,281486,281780,NW_019862900.1_281486_281780
LOC112049250,NW_019862965.1,-,MXE_exon2,0.048023399,0.088,333049,333343,NW_019862965.1_333049_333343
LOC112044745,NW_019862817.1,+,MXE_exon2,0,0.394,1014820,1015079,NW_019862817.1_1014820_1015079
LOC112049107,NW_019862958.1,+,MXE_exon2,8.56E-08,-0.1,277959,278410,NW_019862958.1_277959_278410
LOC112049286,NW_019862966.1,-,MXE_exon2,5.68E-14,0.468,42054,42514,NW_019862966.1_42054_42514
LOC112054785,NW_019863411.1,+,MXE_exon2,0.008662653,0.266,37204,37530,NW_019863411.1_37204_37530
LOC112054785,NW_019863411.1,+,MXE_exon2,0.008405249,0.19,37204,37530,NW_019863411.1_37204_37530
LOC112053362,NW_019863233.1,-,MXE_exon2,0.038805921,0.261,35657,36079,NW_019863233.1_35657_36079
LOC112051731,NW_019862758.1,+,MXE_exon2,0.00101969,0.145,1472801,1473237,NW_019862758.1_1472801_1473237
LOC112052990,NW_019863194.1,+,MXE_exon2,0.03329008,-0.487,62700,63078,NW_019863194.1_62700_63078
LOC112052987,NW_019863194.1,+,MXE_exon2,0,0.549,108457,108808,NW_019863194.1_108457_108808
LOC112049701,NW_019862756.1,-,MXE_exon2,5.37E-08,0.017,202804,203197,NW_019862756.1_202804_203197
LOC112049567,NW_019862978.1,-,MXE_exon2,0.00213173,-0.301,463838,464172,NW_019862978.1_463838_464172
LOC112054017,NW_019863306.1,-,MXE_exon2,0.02465471,0.08,132198,132434,NW_019863306.1_132198_132434
LOC112045903,NW_019862843.1,-,MXE_exon2,0.01013035,0.15,532635,532926,NW_019862843.1_532635_532926
LOC112055679,NW_019863585.1,-,MXE_exon2,1.27E-08,-0.072,34131,34516,NW_019863585.1_34131_34516
LOC112046205,NW_019862850.1,+,MXE_exon2,2.71E-06,0.103,369998,370432,NW_019862850.1_369998_370432
LOC112053327,NW_019863229.1,-,MXE_exon2,2.99E-05,-0.088,84133,84561,NW_019863229.1_84133_84561
LOC112052101,NW_019862758.1,+,MXE_exon2,2.08E-05,0.124,2328688,2329131,NW_019862758.1_2328688_2329131
LOC112051969,NW_019863116.1,-,MXE_exon2,0.019606488,0.185,52073,52339,NW_019863116.1_52073_52339
LOC112043851,NW_019862799.1,+,MXE_exon2,0.010621144,0.093,891793,892085,NW_019862799.1_891793_892085
LOC112058144,NW_019862772.1,-,MXE_exon2,0.001840045,-0.098,281695,281992,NW_019862772.1_281695_281992
LOC112058144,NW_019862772.1,-,MXE_exon2,0.001236774,0.119,288241,288610,NW_019862772.1_288241_288610
LOC112047825,NW_019862905.1,-,MXE_exon2,6.12E-06,-0.31,310851,311102,NW_019862905.1_310851_311102
LOC112052130,NW_019863128.1,-,MXE_exon2,0.004178722,0.304,186478,186772,NW_019863128.1_186478_186772
LOC112052130,NW_019863128.1,-,MXE_exon2,0.011342453,-0.238,186478,186772,NW_019863128.1_186478_186772
LOC112052130,NW_019863128.1,-,MXE_exon2,1.28E-06,-0.607,196092,196435,NW_019863128.1_196092_196435
LOC112052130,NW_019863128.1,-,MXE_exon2,3.92E-09,-0.603,196092,196435,NW_019863128.1_196092_196435
LOC112052130,NW_019863128.1,-,MXE_exon2,2.64E-05,-0.558,196092,196435,NW_019863128.1_196092_196435
LOC112052130,NW_019863128.1,-,MXE_exon2,5.45E-11,0.535,230839,231119,NW_019863128.1_230839_231119
LOC112052130,NW_019863128.1,-,MXE_exon2,3.70E-11,0.645,247688,247944,NW_019863128.1_247688_247944
LOC112052130,NW_019863128.1,-,MXE_exon2,3.16E-08,0.409,247688,247944,NW_019863128.1_247688_247944
LOC112052130,NW_019863128.1,-,MXE_exon2,0,-0.794,256923,257179,NW_019863128.1_256923_257179
LOC112052437,NW_019863148.1,-,MXE_exon2,0.02254353,-0.131,36247,36535,NW_019863148.1_36247_36535
LOC112052437,NW_019863148.1,-,MXE_exon2,8.95E-05,-0.138,38266,38582,NW_019863148.1_38266_38582
LOC112052437,NW_019863148.1,-,MXE_exon2,0.014302236,0.109,41882,42172,NW_019863148.1_41882_42172
LOC112044700,NW_019862816.1,+,MXE_exon2,0.018803753,-0.111,798792,799113,NW_019862816.1_798792_799113
LOC112054350,NW_019863349.1,+,MXE_exon2,0.000163228,0.342,188055,188423,NW_019863349.1_188055_188423
LOC112054350,NW_019863349.1,+,MXE_exon2,0.002088988,0.133,189033,189374,NW_019863349.1_189033_189374
LOC112043925,NW_019862800.1,+,MXE_exon2,0.000311919,-0.234,526920,527267,NW_019862800.1_526920_527267
LOC112050079,NW_019863005.1,+,MXE_exon2,1.18E-06,-0.297,98808,99343,NW_019863005.1_98808_99343
LOC112050079,NW_019863005.1,+,MXE_exon2,0.008557675,0.104,98808,99343,NW_019863005.1_98808_99343
LOC112043568,NW_019862792.1,+,MXE_exon2,2.97E-06,-0.029,837605,838177,NW_019862792.1_837605_838177
LOC112050624,NW_019863034.1,-,MXE_exon2,1.01E-06,0.254,354189,354588,NW_019863034.1_354189_354588
LOC112051465,NW_019863083.1,-,MXE_exon2,0,0.434,59669,60055,NW_019863083.1_59669_60055
LOC112051461,NW_019863083.1,+,MXE_exon2,0.002338823,-0.122,242278,242720,NW_019863083.1_242278_242720
LOC112052347,NW_019863142.1,-,MXE_exon2,0.020889397,0.203,187890,188213,NW_019863142.1_187890_188213
LOC112044343,NW_019862807.1,+,MXE_exon2,0.007829703,-0.136,33090,33434,NW_019862807.1_33090_33434
LOC112048138,NW_019862918.1,+,MXE_exon2,7.42E-05,-0.544,446219,446595,NW_019862918.1_446219_446595
LOC112047533,NW_019862896.1,+,MXE_exon2,6.81E-05,0.029,335256,335597,NW_019862896.1_335256_335597
LOC112054741,NW_019863404.1,+,MXE_exon2,0.000375809,0.041,115935,116301,NW_019863404.1_115935_116301
LOC112050384,NW_019862756.1,-,MXE_exon2,2.97E-06,-0.159,1797902,1798267,NW_019862756.1_1797902_1798267
LOC112054391,NW_019863354.1,-,MXE_exon2,0.005523269,0.22,184181,184530,NW_019863354.1_184181_184530
LOC112053233,NW_019863219.1,-,MXE_exon2,0.038994706,0.147,63965,64412,NW_019863219.1_63965_64412
LOC112044380,NW_019862807.1,+,MXE_exon2,0.047267266,0.062,304415,304666,NW_019862807.1_304415_304666
LOC112054394,NW_019863354.1,+,MXE_exon2,0.005575882,0.164,80788,81076,NW_019863354.1_80788_81076
LOC112050676,NW_019863037.1,+,MXE_exon2,0.044707961,0.149,285079,285376,NW_019863037.1_285079_285376
LOC112043790,NW_019862797.1,-,MXE_exon2,0.000331669,-0.111,103262,103547,NW_019862797.1_103262_103547
LOC112053517,NW_019863249.1,-,MXE_exon2,0.002119665,0.063,158004,158326,NW_019863249.1_158004_158326
LOC112053517,NW_019863249.1,-,MXE_exon2,0.006446825,0.072,158439,158667,NW_019863249.1_158439_158667
LOC112049390,NW_019862970.1,+,MXE_exon2,6.23E-12,-0.588,464188,464607,NW_019862970.1_464188_464607
LOC112046638,NW_019862864.1,+,MXE_exon2,0.006083007,0.078,296751,297081,NW_019862864.1_296751_297081
LOC112046626,NW_019862864.1,-,MXE_exon2,9.13E-05,0.137,371664,372407,NW_019862864.1_371664_372407
LOC112043252,NW_019862787.1,+,MXE_exon2,0,-0.585,1490524,1490823,NW_019862787.1_1490524_1490823
LOC112048448,NW_019862930.1,-,MXE_exon2,0.044337254,0.072,464667,465078,NW_019862930.1_464667_465078
LOC112057136,NW_019864366.1,-,MXE_exon2,2.55E-05,0.232,9705,10071,NW_019864366.1_9705_10071
LOC112049548,NW_019862978.1,-,MXE_exon2,0.017365278,0.119,390242,390524,NW_019862978.1_390242_390524
LOC112049566,NW_019862978.1,+,MXE_exon2,0.010072503,0.11,431488,431854,NW_019862978.1_431488_431854
LOC112049318,NW_019862968.1,+,MXE_exon2,0.043008674,-0.084,293631,293942,NW_019862968.1_293631_293942
LOC112045357,NW_019862829.1,-,MXE_exon2,2.99E-05,0.051,368534,369063,NW_019862829.1_368534_369063
LOC112050846,NW_019863046.1,-,MXE_exon2,3.07E-08,0.192,325816,326206,NW_019863046.1_325816_326206
LOC112050846,NW_019863046.1,-,MXE_exon2,1.84E-09,0.124,325816,326206,NW_019863046.1_325816_326206
LOC112055835,NW_019863631.1,-,MXE_exon2,0.036391793,0.061,52037,54328,NW_019863631.1_52037_54328
LOC112053557,NW_019863252.1,+,MXE_exon2,0.02501863,0.172,59794,60286,NW_019863252.1_59794_60286
LOC112056212,NW_019863735.1,+,MXE_exon2,1.70E-05,-0.333,33863,34240,NW_019863735.1_33863_34240
LOC112045909,NW_019862843.1,-,MXE_exon2,0.014839075,0.107,318638,319042,NW_019862843.1_318638_319042
LOC112048689,NW_019862940.1,+,MXE_exon2,5.95E-05,-0.432,596862,597281,NW_019862940.1_596862_597281
LOC112055471,NW_019863529.1,+,MXE_exon2,0.000405255,-0.448,76688,77107,NW_019863529.1_76688_77107
LOC112055471,NW_019863529.1,+,MXE_exon2,3.69E-08,-0.544,77517,77801,NW_019863529.1_77517_77801
LOC112049214,NW_019862755.1,+,MXE_exon2,0.01186113,-0.179,2563663,2563974,NW_019862755.1_2563663_2563974
LOC112049214,NW_019862755.1,+,MXE_exon2,0.013023281,-0.184,2563663,2563974,NW_019862755.1_2563663_2563974
LOC112049214,NW_019862755.1,+,MXE_exon2,0.014524589,-0.182,2563663,2563974,NW_019862755.1_2563663_2563974
LOC112049214,NW_019862755.1,+,MXE_exon2,0.019310828,-0.168,2563663,2563974,NW_019862755.1_2563663_2563974
LOC112049214,NW_019862755.1,+,MXE_exon2,0.03464008,0.154,2565500,2565871,NW_019862755.1_2565500_2565871
LOC112049214,NW_019862755.1,+,MXE_exon2,4.21E-06,0.205,2563904,2564215,NW_019862755.1_2563904_2564215
LOC112049214,NW_019862755.1,+,MXE_exon2,0.0006644,0.275,2564447,2564731,NW_019862755.1_2564447_2564731
LOC112049214,NW_019862755.1,+,MXE_exon2,0.018427681,0.137,2563904,2564215,NW_019862755.1_2563904_2564215
LOC112049214,NW_019862755.1,+,MXE_exon2,0.013653142,-0.111,2565744,2566115,NW_019862755.1_2565744_2566115
LOC112049214,NW_019862755.1,+,MXE_exon2,0.014275953,0.055,2565744,2566115,NW_019862755.1_2565744_2566115
LOC112049214,NW_019862755.1,+,MXE_exon2,0.008799662,0.069,2566063,2566434,NW_019862755.1_2566063_2566434
LOC112042995,NW_019862784.1,+,MXE_exon2,0.003060985,0.188,673110,673676,NW_019862784.1_673110_673676
LOC112044606,NW_019862813.1,-,MXE_exon2,0.011526701,0.072,900617,900986,NW_019862813.1_900617_900986
LOC112044451,NW_019862809.1,+,MXE_exon2,5.49E-12,0.111,973120,973690,NW_019862809.1_973120_973690
LOC112044451,NW_019862809.1,+,MXE_exon2,7.28E-12,0.108,973120,973743,NW_019862809.1_973120_973743
LOC112049178,NW_019862962.1,-,MXE_exon2,0.01959002,-0.025,197270,197614,NW_019862962.1_197270_197614
LOC112049178,NW_019862962.1,-,MXE_exon2,0.021021956,-0.025,197270,197614,NW_019862962.1_197270_197614
LOC112046669,NW_019862866.1,+,MXE_exon2,0.007718077,-0.057,745396,745812,NW_019862866.1_745396_745812
LOC112046671,NW_019862866.1,+,MXE_exon2,0.031507685,0.048,380739,381130,NW_019862866.1_380739_381130
LOC112054984,NW_019863443.1,+,MXE_exon2,0.000447236,-0.058,111182,111847,NW_019863443.1_111182_111847
LOC112054984,NW_019863443.1,+,MXE_exon2,0.000465229,-0.058,111452,111847,NW_019863443.1_111452_111847
LOC112054984,NW_019863443.1,+,MXE_exon2,0.025459261,-0.086,111182,111847,NW_019863443.1_111182_111847
LOC112054984,NW_019863443.1,+,MXE_exon2,0.026264687,-0.085,111452,111847,NW_019863443.1_111452_111847
LOC112051132,NW_019863064.1,+,MXE_exon2,6.17E-07,0.407,66750,67153,NW_019863064.1_66750_67153
LOC112051132,NW_019863064.1,+,MXE_exon2,0,0.711,66750,67153,NW_019863064.1_66750_67153
LOC112051132,NW_019863064.1,+,MXE_exon2,0.013803826,0.104,66752,67153,NW_019863064.1_66752_67153
LOC112051132,NW_019863064.1,+,MXE_exon2,6.17E-07,0.407,66750,67153,NW_019863064.1_66750_67153
LOC112051132,NW_019863064.1,+,MXE_exon2,0,0.618,66750,67153,NW_019863064.1_66750_67153
LOC112051132,NW_019863064.1,+,MXE_exon2,0.001777726,0.376,66752,67153,NW_019863064.1_66752_67153
LOC112051279,NW_019863071.1,-,MXE_exon2,0.000668319,-0.069,194524,194900,NW_019863071.1_194524_194900
LOC112043577,NW_019862792.1,+,MXE_exon2,0.000929332,0.063,1092975,1093286,NW_019862792.1_1092975_1093286
LOC112043577,NW_019862792.1,+,MXE_exon2,9.39E-07,0.074,1092975,1093286,NW_019862792.1_1092975_1093286
LOC112043577,NW_019862792.1,+,MXE_exon2,2.12E-05,-0.058,1093396,1093745,NW_019862792.1_1093396_1093745
LOC112043577,NW_019862792.1,+,MXE_exon2,2.26E-08,-0.074,1093396,1093749,NW_019862792.1_1093396_1093749
LOC112057917,NW_019862768.1,+,MXE_exon2,0.008867415,-0.031,1385768,1386205,NW_019862768.1_1385768_1386205
LOC112057917,NW_019862768.1,+,MXE_exon2,0.008744806,-0.031,1385768,1386205,NW_019862768.1_1385768_1386205
LOC112055733,NW_019863598.1,-,MXE_exon2,8.92E-06,-0.493,40243,40599,NW_019863598.1_40243_40599
LOC112051765,NW_019863101.1,+,MXE_exon2,0.009267127,0.113,244528,244832,NW_019863101.1_244528_244832
LOC112053646,NW_019863265.1,+,MXE_exon2,2.99E-05,-0.042,206950,207240,NW_019863265.1_206950_207240
LOC112053646,NW_019863265.1,+,MXE_exon2,0.002266356,0.012,211886,212475,NW_019863265.1_211886_212475
LOC112046470,NW_019862858.1,+,MXE_exon2,6.44E-06,-0.029,628584,628942,NW_019862858.1_628584_628942
LOC112046339,NW_019862855.1,-,MXE_exon2,1.36E-05,-0.287,671197,671602,NW_019862855.1_671197_671602
LOC112046339,NW_019862855.1,-,MXE_exon2,6.14E-08,-0.235,671197,671602,NW_019862855.1_671197_671602
LOC112046339,NW_019862855.1,-,MXE_exon2,8.11E-06,-0.31,671197,671602,NW_019862855.1_671197_671602
LOC112046339,NW_019862855.1,-,MXE_exon2,0.008216337,-0.344,671197,671602,NW_019862855.1_671197_671602
LOC112046339,NW_019862855.1,-,MXE_exon2,0.000632391,-0.297,671197,671602,NW_019862855.1_671197_671602
LOC112051702,NW_019863098.1,+,MXE_exon2,0.003681508,0.277,303240,303652,NW_019863098.1_303240_303652
LOC112051702,NW_019863098.1,+,MXE_exon2,0.000379378,0.362,303276,303652,NW_019863098.1_303276_303652
LOC112051691,NW_019863098.1,+,MXE_exon2,0.000636202,0.216,166023,166361,NW_019863098.1_166023_166361
LOC112058428,NW_019862776.1,-,MXE_exon2,0.007304044,0.07,1076732,1077055,NW_019862776.1_1076732_1077055
LOC112055338,NW_019863503.1,+,MXE_exon2,0.03365284,0.108,60703,61015,NW_019863503.1_60703_61015
LOC112050367,NW_019862748.1,+,MXE_exon2,0.003614414,-0.026,3442758,3443092,NW_019862748.1_3442758_3443092
LOC112051951,NW_019862758.1,-,MXE_exon2,0.008374903,0.057,2123181,2123444,NW_019862758.1_2123181_2123444
LOC112051951,NW_019862758.1,-,MXE_exon2,0.024417412,0.229,2123181,2123444,NW_019862758.1_2123181_2123444
LOC112043332,NW_019862749.1,-,MXE_exon2,0.000876483,-0.07,2339155,2339634,NW_019862749.1_2339155_2339634
LOC112054424,NW_019863356.1,+,MXE_exon2,5.23E-12,-0.706,75510,75796,NW_019863356.1_75510_75796
LOC112054424,NW_019863356.1,+,MXE_exon2,5.44E-10,-0.75,75510,75804,NW_019863356.1_75510_75804
LOC112045704,NW_019862838.1,+,MXE_exon2,1.25E-11,-0.136,612889,613280,NW_019862838.1_612889_613280
LOC112045704,NW_019862838.1,+,MXE_exon2,0.000121701,0.149,614764,615095,NW_019862838.1_614764_615095
LOC112043533,NW_019862792.1,-,MXE_exon2,0.048592158,0.014,40574,40926,NW_019862792.1_40574_40926
LOC112058170,NW_019862749.1,-,MXE_exon2,0.049323613,0.004,387269,387558,NW_019862749.1_387269_387558
LOC112058170,NW_019862749.1,-,MXE_exon2,0.000415756,-0.052,387269,387558,NW_019862749.1_387269_387558
LOC112052627,NW_019863164.1,+,MXE_exon2,2.03E-06,-0.054,82174,82451,NW_019863164.1_82174_82451
LOC112054853,NW_019863425.1,-,MXE_exon2,0.005199173,0.068,129481,129751,NW_019863425.1_129481_129751
LOC112053935,NW_019863297.1,-,MXE_exon2,0.005747672,0.403,151625,151960,NW_019863297.1_151625_151960
LOC112053935,NW_019863297.1,-,MXE_exon2,0.009987408,0.414,151625,151968,NW_019863297.1_151625_151968
LOC112050044,NW_019863003.1,-,MXE_exon2,0,0.032,179209,179633,NW_019863003.1_179209_179633
LOC112050044,NW_019863003.1,-,MXE_exon2,0,0.032,179260,179633,NW_019863003.1_179260_179633
LOC112050044,NW_019863003.1,-,MXE_exon2,0,0.032,179265,179633,NW_019863003.1_179265_179633
LOC112047918,NW_019862908.1,-,MXE_exon2,0.01013035,-0.053,387341,387665,NW_019862908.1_387341_387665
LOC112058145,NW_019862749.1,+,MXE_exon2,0.010621144,-0.076,363193,363741,NW_019862749.1_363193_363741
